ID,Date,Element,Data_Value
SU000062641,2013-03-23,TMAX,340
SU000062641,2009-12-26,TMIN,196
SU000062641,2008-06-26,TMIN,260
SU000062641,2009-11-14,TMAX,319
SU000062641,2010-08-01,TMAX,435
SU000062641,2006-06-29,TMAX,450
SU000062641,2013-11-21,TMAX,300
SU000062641,2010-08-01,TMIN,275
SU000062641,2006-02-24,TMAX,285
SU000062641,2006-06-15,TMIN,277
SU000062641,2013-08-30,TMIN,282
SU000062641,2006-03-13,TMIN,184
SU000062641,2008-11-02,TMIN,230
SU000062641,2007-10-15,TMIN,260
SU000062641,2013-01-09,TMIN,178
SU000062641,2013-01-28,TMAX,318
SU000062641,2009-01-22,TMAX,272
SU000062641,2007-04-20,TMAX,360
SU000062641,2009-08-05,TMAX,434
SU000062641,2006-05-26,TMAX,417
SU000062641,2006-09-10,TMAX,427
SU000062641,2007-10-25,TMAX,347
SU000062641,2006-08-16,TMIN,320
SU000062641,2014-02-16,TMIN,163
SU000062641,2008-10-01,TMIN,265
SU000062641,2009-03-06,TMAX,290
SU000062641,2007-10-15,TMAX,348
SU000062641,2006-01-26,TMIN,215
SU000062641,2013-02-27,TMAX,304
SU000062641,2009-09-17,TMIN,265
SU000062641,2008-03-27,TMIN,196
SU000062641,2009-09-17,TMAX,380
SU000062641,2007-04-20,TMIN,249
SU000062641,2008-03-11,TMAX,304
SU000062641,2007-02-11,TMAX,284
SU000062641,2007-02-03,TMAX,298
SU000062641,2006-10-14,TMIN,256
SU000062641,2008-11-02,TMAX,320
SU000062641,2013-02-27,TMIN,210
SU000062641,2007-10-25,TMIN,245
SU000062641,2006-03-02,TMAX,316
SU000062641,2006-10-31,TMIN,265
SU000062641,2010-04-10,TMIN,214
SU000062641,2006-10-31,TMAX,340
SU000062641,2009-06-22,TMAX,408
SU000062641,2009-09-03,TMAX,382
SU000062641,2010-03-09,TMAX,322
SU000062641,2011-10-01,TMAX,374
SU000062641,2009-10-17,TMIN,260
SU000062641,2014-01-26,TMIN,210
SU000062641,2013-01-09,TMAX,267
SU000062641,2012-05-27,TMIN,260
SU000062641,2009-10-17,TMAX,342
SU000062641,2013-12-09,TMAX,306
SU000062641,2010-07-23,TMIN,312
SU000062641,2007-04-26,TMIN,252
SU000062641,2010-07-23,TMAX,446
SU000062641,2013-11-21,TMIN,210
SU000062641,2010-11-21,TMIN,255
SU000062641,2010-10-17,TMAX,372
